,price_eur_mwh,temperature_2m,wind_speed_10m,precipitation_mm,solar_radiation_W
2023-01-09 22:00:00+01:00,128.11,3.2954407,0.68876624,0.036581464,0.0
2023-01-09 23:00:00+01:00,111.89,3.0234985,1.2069064,0.028395899,0.0
2023-01-10 00:00:00+01:00,109.3,2.8913574,1.4246335,0.028205285,0.0
2023-01-10 01:00:00+01:00,99.91,2.823883,1.7382005,0.03098213,0.0
2023-01-10 02:00:00+01:00,98.18,2.8022766,1.8856201,0.029360222,0.0
2023-01-10 03:00:00+01:00,93.26,2.5844116,1.9117659,0.016878637,0.0
2023-01-10 04:00:00+01:00,99.91,2.6035461,2.0033965,0.01579157,0.0
2023-01-10 05:00:00+01:00,112.05,2.459198,2.5704482,0.018981302,0.0
2023-01-10 06:00:00+01:00,132.65,2.4379883,3.233533,0.036605813,0.0
2023-01-10 07:00:00+01:00,149.94,2.6148987,3.4152687,0.045110326,0.0
2023-01-10 08:00:00+01:00,160.53,2.5984497,3.3014214,0.078596696,0.0
2023-01-10 09:00:00+01:00,155.77,2.6697998,3.5101933,0.109623134,0.0
2023-01-10 10:00:00+01:00,149.94,2.9148254,3.8030546,0.111067116,7.00674
2023-01-10 11:00:00+01:00,141.91,3.2671814,3.6674113,0.098084934,40.134365
2023-01-10 12:00:00+01:00,140.07,3.6046448,4.043985,0.08819618,62.114853
2023-01-10 13:00:00+01:00,139.97,3.8352356,4.2947674,0.0667655,69.77059
2023-01-10 14:00:00+01:00,141.19,3.92807,4.421049,0.091175236,63.26763
2023-01-10 15:00:00+01:00,141.69,3.9681091,4.4527283,0.064853646,45.721344
2023-01-10 16:00:00+01:00,139.31,3.912323,4.6030383,0.03719297,11.936465
2023-01-10 17:00:00+01:00,142.1,3.9308777,5.176359,0.03025047,0.0054962006
2023-01-10 18:00:00+01:00,137.08,4.1057434,5.50564,0.03304217,0.0
2023-01-10 19:00:00+01:00,121.46,4.1853027,5.9392924,0.07351038,0.0
2023-01-10 20:00:00+01:00,109.13,4.304779,6.632563,0.15793423,0.0
2023-01-10 21:00:00+01:00,97.3,4.4067383,7.693559,0.35302982,0.0
2023-01-10 22:00:00+01:00,83.91,4.6589966,8.564515,0.68547994,0.0
2023-01-10 23:00:00+01:00,55.77,4.7132263,9.765654,1.1272676,0.0
2023-01-11 00:00:00+01:00,42.03,4.5802917,9.865988,1.6743858,0.0
2023-01-11 01:00:00+01:00,27.73,4.3743896,9.911609,2.2872646,0.0
2023-01-11 02:00:00+01:00,25.17,4.247528,9.164468,2.8456616,0.0
2023-01-11 03:00:00+01:00,22.57,4.4966125,7.75778,2.957196,0.0
2023-01-11 04:00:00+01:00,25.49,4.9964294,6.3884964,2.4938793,0.0
